486999,NYC HOUSING AUTHORITY,External,2,COMMUNITY COORDINATOR,COMMUNITY COORDINATOR,56058,0,54100,83981
475473,DEPARTMENT OF CORRECTION,External,1,"Senior Advisor to the FDC, Legal & Policy",EXECUTIVE PROGRAM SPECIALIST (,13382,M4,140000,160000
487899,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  Police,BUDGET ANALYST (OMB),6088,1,46856,70291
472043,DEPARTMENT OF INVESTIGATION,External,1,Senior Programmer,CONFIDENTIAL INVESTIGATOR,31143,3,75000,85000
486716,DEPARTMENT OF FINANCE,External,1,Property Valuation Modeler,COMPUTER PROGRAMMER ANALYST,13651,2,59768,75000
461740,NYC HOUSING AUTHORITY,External,1,Deputy CISO,CERTIFIED IT ADMINISTRATOR (LA,13652,4,98901,149277
462030,DEPARTMENT OF TRANSPORTATION,Internal,1,Parking Data Analyst,TRANSPORTATION SPECIALIST,22316,1,57078,85646
485839,HOUSING PRESERVATION & DVLPMNT,Internal,1,"Senior Policy Scientist, Policy Development and Special Initiatives",CITY RESEARCH SCIENTIST,21744,3,84468,97138
491681,BOARD OF CORRECTION,Internal,1,Director of Violence Prevention,DIRECTOR OF CORRECTIONAL STAND,6836,M1,88000,88000
475056,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,"DEM Graduate Intern, Strategic Planning",COLLEGE AIDE (ALL CITY DEPTS),10209,1,18,19.9
471465,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Production Support Manager, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,100000,120000
459085,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Senior Database Administrator,IT SERVICE MANAGEMENT SPECIALI,95713,0,75000,109539
492655,CONSUMER AFFAIRS,Internal,1,"Program Officer, Financial Counseling and Coaching",COMMUNITY COORDINATOR,56058,0,54100,83981
485317,LAW DEPARTMENT,Internal,1,Deputy Chief of Fiscal,ADMINISTRATIVE STAFF ANALYST (,1002A,0,91313,91313
485317,LAW DEPARTMENT,Internal,1,Deputy Chief of Fiscal,ADMINISTRATIVE STAFF ANALYST (,1002A,0,91313,91313
478794,OFFICE OF MANAGEMENT & BUDGET,External,1,Analyst  NYCHA,BUDGET ANALYST (OMB),6088,1,46856,70291
473214,DEPARTMENT OF CITY PLANNING,Internal,1,ASSISTANT TRANSPORTATION PLANNER,ASSISTANT TRANSPORTATION SPECI,22306,0,55000,61000
465498,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,Clinical Care Coordinator - SPOA,SPEC CONSULTANT (MHSS) (AL 2),5100C,2,71379,85000
490571,HOUSING PRESERVATION & DVLPMNT,Internal,1,Tech,CONSTRUCTION PROJECT MANAGER,34202,1,57078,65640
458064,NYC HOUSING AUTHORITY,External,1,Deputy Director Records Management,ADMINISTRATIVE PUBLIC RECORDS,10041,M3,72038,192152
486016,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Chief - Environmental,GEOLOGIST,21915,3,67757,98128
473992,DEPARTMENT OF SANITATION,External,1,COMMUNITY ASSOCIATE,COMMUNITY ASSOCIATE,56057,0,38333,63794
460437,FINANCIAL INFO SVCS AGENCY,External,1,COLLEGE AIDE,COLLEGE AIDE - ASSIGNMENT LEVE,1020B,2,16.02,19.3
466441,DEPARTMENT OF SANITATION,Internal,1,Project Manager,COMPUTER SYSTEMS MANAGER,1005D,0,58700,173486
440244,NYC HOUSING AUTHORITY,External,1,Senior Writer,AGENCY ATTORNEY,30087,3,79620,110000
464694,NYC HOUSING AUTHORITY,Internal,1,"ZONE COORDINATOR, DOWNTOWN BROOKLYN",COMMUNITY COORDINATOR,56058,0,54100,83981
490624,HOUSING PRESERVATION & DVLPMNT,Internal,1,Director of Construction Budget & Reconciliation,ASSOCIATE HOUSING DEVELOPMENT,22508,0,85311,100000
482187,DEPARTMENT OF CITY PLANNING,External,1,JUNIOR SOFTWARE ENGINEER - WEB ADMINISTRATOR,COMPUTER ASSOC (SOFTWARE),13631,1,66597,76587
455903,DEPARTMENT OF CORRECTION,Internal,1,Director of Legislative Affairs,AGENCY ATTORNEY,30087,4,83158,95632
470734,DEPARTMENT OF CORRECTION,External,1,Executive Director of Intergovernmental & Policy,EXECUTIVE AGENCY COUNSEL,95005,M3,110000,130000
486994,DISTRICT ATTORNEY RICHMOND COU,External,3,Body Worn Camera Analyst,COMMUNITY ASSOCIATE,56057,0,40000,45000
485130,FINANCIAL INFO SVCS AGENCY,Internal,1,OMB BUSINESS ANALYST,IT SERVICE MANAGEMENT SPECIALI,95713,0,75000,100000
486148,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,"Analyst, Capital Project Implementation",CITY RESEARCH SCIENTIST,21744,2,75504,86830
379096,NYC EMPLOYEES RETIREMENT SYS,Internal,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,3,89509,116126
459076,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Revenue Analyst,ECONOMIST,40910,1,45428,64800
482753,NYC HOUSING AUTHORITY,Internal,1,ADMINISTRATIVE HOUSING SUPERINTENDENT,ADMINISTRATIVE HOUSING SUPERIN,10019,M1,58700,161534
278063,NYC EMPLOYEES RETIREMENT SYS,External,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,1,76288,95077
486914,DEPARTMENT OF CITY PLANNING,External,1,EQUAL EMPLOYMENT OPPORTUNITY OFFICER,EXECUTIVE AGENCY COUNSEL,95005,M1,58700,130000
468665,OFFICE OF MANAGEMENT & BUDGET,External,1,Analyst  CUNY Expense & Revenue,BUDGET ANALYST (OMB),6088,1,46856,62480
493722,TAXI & LIMOUSINE COMMISSION,External,1,Program Data Manager,ECONOMIST,40910,2,56013,84862
484414,NYC HOUSING AUTHORITY,External,1,ADMINISTRATIVE HOUSING SUPERINTENDENT,ADMINISTRATIVE HOUSING SUPERIN,10019,M1,58700,161534
483183,CONSUMER AFFAIRS,Internal,1,Human Capital Associate,LABOR RELATIONS ANALYST,13368,1,58127,62684
471470,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Project Manager/Advisor, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,105000,125000
455600,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Product Manager,COMPUTER SPECIALIST (SOFTWARE),13632,3,92194,110000
467876,TAXI & LIMOUSINE COMMISSION,External,1,Business Analyst,COMPUTER SYSTEMS MANAGER,1005D,0,70000,100000
461884,OFFICE OF EMERGENCY MANAGEMENT,Internal,1,MONITORING AND EVALUATION PROGRAM MANAGER,EMERGENCY PREPAREDNESS SPECIAL,6766,1,65000,72000
465877,DEPT OF ENVIRONMENT PROTECTION,External,1,Associate Energy Project Manager - Expense,CITY RESEARCH SCIENTIST,21744,1,64140,70554
447041,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Safety and Health Coordinator,CITY RESEARCH SCIENTIST,21744,1,64140,70554
474330,ADMIN TRIALS AND HEARINGS,External,1,Procurement Analyst,PROCUREMENT ANALYST,12158,2,50972,58618
490193,CONSUMER AFFAIRS,Internal,1,Reporting Associate,CITY RESEARCH SCIENTIST,21744,2,75504,86830
440079,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Deputy Director, Mental Health/Office of Housing Services",HEALTH SERVICES MANAGER NON MA,1006C,0,56990,109551
426472,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Revenue Analyst, Bureau of Budget and Revenue/Budget Administration",ECONOMIST,40910,1,45428,64800
455481,TAXI & LIMOUSINE COMMISSION,Internal,1,Operations Analyst,COMMUNITY COORDINATOR,56058,0,54100,62215
473675,OFFICE OF MANAGEMENT & BUDGET,External,1,Supervising Analyst / Unit Head  Labor Contract Analysis,BUDGET ANALYST (OMB),6088,2,79428,98388
472697,DEPARTMENT FOR THE AGING,External,1,Nutrition Consultant,NUTRITION CONSULTANT,50415,0,61990,71288
486507,DEPARTMENT OF CITY PLANNING,Internal,1,PRODUCT MANAGEMENT TEAM LEAD,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,113736
482153,DEPARTMENT OF CITY PLANNING,External,1,QUEENS ASSOCIATE BOROUGH PLANNER,CITY PLANNER,22122,2,65208,74989
474752,OFFICE OF EMERGENCY MANAGEMENT,External,1,"DISABILITY ACCESS & FUNCTIONAL NEEDS, HUMAN SERVICES SPECIALIST",EMERGENCY PREPAREDNESS SPECIAL,6766,1,57500,65000
487897,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  Sanitation,BUDGET ANALYST (OMB),6088,1,62480,70291
485659,DEPT OF ENVIRONMENT PROTECTION,External,1,BIM Designer,ASSISTANT URBAN DESIGNER,22092,0,57078,85646
492815,HRA/DEPT OF SOCIAL SERVICES,Internal,1,HASA REGIONAL MANAGER,ADMINISTRATIVE DIRECTOR OF SOC,1005C,0,58700,115000
472228,DEPARTMENT OF TRANSPORTATION,External,1,IT Infrastructure Engineer,IT INFRASTRUCTURE ENGINEER,95714,0,0,180000
470206,NYC HOUSING AUTHORITY,Internal,1,"Director, Infrastructure Management",COMPUTER SYSTEMS MANAGER,10050,M4,80931,208826
466040,DEPARTMENT OF CORRECTION,External,1,Project Manager,CITY RESEARCH SCIENTIST,21744,2,75504,86830
460897,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Quality Assurance Officer,ASSOCIATE CHEMIST,21822,1,45193,60862
486444,DEPARTMENT OF TRANSPORTATION,Internal,2,Event Coordinator,COMMUNITY COORDINATOR,56058,0,54100,83981
478961,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,Assistant Commissioner,ASSISTANT COMMISSIONER (DCAS),95613,M3,150000,180000
456100,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Data Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,77609
472697,DEPARTMENT FOR THE AGING,Internal,1,Nutrition Consultant,NUTRITION CONSULTANT,50415,0,61990,71288
467000,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Cyber Security Analyst,CYBER SECURITY ANALYST,13633,2,78795,113300
485994,CONSUMER AFFAIRS,External,1,Staff Counsel,AGENCY ATTORNEY,30087,1,63228,72712
401852,NYC EMPLOYEES RETIREMENT SYS,Internal,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,2,82884,106786
483097,HRA/DEPT OF SOCIAL SERVICES,Internal,1,SENIOR TECHNICAL ANALYST,IT PROJECT SPECIALIST,95710,0,0,160000
464988,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Program Analyst,ASSOCIATE STAFF ANALYST,12627,0,65731,75591
487899,OFFICE OF MANAGEMENT & BUDGET,External,1,Analyst  Police,BUDGET ANALYST (OMB),6088,1,46856,70291
486496,NYC HOUSING AUTHORITY,Internal,2,CONSTRUCTION PROJECT MANAGER,CONSTRUCTION PROJECT MANAGER,34202,2,67757,98128
243419,LAW DEPARTMENT,Internal,1,Senior Windows Administrator,COMPUTER SPECIALIST (SOFTWARE),13632,2,77157,99406
464984,DEPARTMENT OF SANITATION,Internal,3,College Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
487108,HOUSING PRESERVATION & DVLPMNT,External,1,Sr. Asset Manager,ASSOCIATE HOUSING DEVELOPMENT,22508,0,74650,85847
482229,DEPARTMENT OF CORRECTION,Internal,1,Data Specialist,PROGRAM SPECIALIST  CORRECTION,60948,2,60132,69152
464984,DEPARTMENT OF SANITATION,External,3,College Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
484344,HOUSING PRESERVATION & DVLPMNT,External,1,Program Analytics & Operations Manager,STAFF ANALYST,12626,2,58152,66875
482506,HOUSING PRESERVATION & DVLPMNT,External,1,.Net Programmer/Analyst (Technical Lead),COMPUTER SPECIALIST (SOFTWARE),13632,4,103736,113736
466434,DEPARTMENT OF SANITATION,External,1,Java Developer,CERT IT DEVELOPER (APP),13643,4,98901,149277
473665,OFFICE OF MANAGEMENT & BUDGET,Internal,2,Analyst  Labor Contract Analysis,BUDGET ANALYST (OMB),6088,1,46856,70291
492453,HOUSING PRESERVATION & DVLPMNT,External,1,Project Manager,COMMUNITY COORDINATOR,56058,0,65000,65000
469024,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Content Strategist, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,65000,90000
471785,NYC HOUSING AUTHORITY,Internal,2,Business Analyst,ECONOMIST,40910,2,56013,84862
489983,DEPARTMENT OF CORRECTION,Internal,1,"Executive Director, Programs & Operations Data Analytics",ADMINISTRATIVE DIRECTOR OF SOC,10056,M3,115000,135000
482129,NYC HOUSING AUTHORITY,Internal,1,Analysis and Reporting Analyst,ECONOMIST,40910,3,59422,92758
459263,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  Data and Systems,BUDGET ANALYST (OMB),6088,1,46856,84395
487062,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Director of Technical Services & Compliance,DIRECTOR OF TECHNICAL SERVICES,10089,M4,80931,208826
490193,CONSUMER AFFAIRS,External,1,Reporting Associate,CITY RESEARCH SCIENTIST,21744,2,75504,86830
450631,DEPT OF INFO TECH & TELECOMM,Internal,1,"Manager, Data Center Operations",TELECOMMUNICATIONS MANAGER (NO,8298A,0,58700,125000
466135,DEPT OF CITYWIDE ADMIN SVCS,External,1,Application Developer,COMPUTER SYSTEMS MANAGER,10050,M3,135000,135000
466414,DEPT OF ENVIRONMENT PROTECTION,External,1,Executive Director,DIRECTOR OF TECHNICAL SERVICES,10089,M4,80931,208826
463092,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,Analyst Real-Time Metering,CITY RESEARCH SCIENTIST,21744,2,75504,86830
484459,DEPARTMENT OF CITY PLANNING,External,1,ASSOCIATE DATA SCIENTIST,COMPUTER ASSOC (SOFTWARE),13631,2,71707,82463
419921,HUMAN RIGHTS COMMISSION,External,1,Associate Human Rights Specialist,ASSOCIATE HUMAN RIGHTS SPECIAL,55038,1,56746,65258
466414,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Executive Director,DIRECTOR OF TECHNICAL SERVICES,10089,M4,80931,208826
482227,DEPARTMENT OF CITY PLANNING,Internal,1,BROOKLYN ASSISTANT BOROUGH PLANNER,CITY PLANNER,22122,1,55208,63489
459075,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Research Scientist for Disaster Epidemiology, World Trade Center Health Registry",CITY RESEARCH SCIENTIST,21744,3,84468,104909
486945,DEPARTMENT OF CITY PLANNING,External,1,SENIOR LEAD URBAN DESIGNER,ASSOCIATE URBAN DESIGNER,22124,2,74650,85847
352367,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,"Budget Analyst, Bureau of Budget and Revenue/Budget Administration",ECONOMIST,40910,1,42288,59400
485199,CONSUMER AFFAIRS,Internal,1,Help Desk Technician,COMPUTER ASSOC (OPERATIONS),13621,2,61470,70691
475783,DEPARTMENT OF CORRECTION,External,1,IT Architect,SENIOR IT ARCHITECT,95711,0,100000,160000
354733,LAW DEPARTMENT,Internal,29,Clerical Associate,CLERICAL ASSOCIATE,10251,3,33875,54879
478794,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  NYCHA,BUDGET ANALYST (OMB),6088,1,46856,70291
467718,DEPT OF ENVIRONMENT PROTECTION,External,1,Cyber Security Analyst,CYBER SECURITY ANALYST,13633,2,78795,113300
434452,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Data Analyst, Bureau of Sexually Transmitted Infections",CITY RESEARCH SCIENTIST,21744,1,64140,70554
485827,HOUSING PRESERVATION & DVLPMNT,External,1,HR Coordinator,STAFF ANALYST,12626,2,58152,66875
482199,DEPARTMENT OF CITY PLANNING,Internal,1,HED PLANNER,CITY PLANNER,22122,1,55208,63489
474201,HRA/DEPT OF SOCIAL SERVICES,External,1,PROJECT MANAGER,CITY RESEARCH SCIENTIST,21744,2,75504,94761
468664,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  INTERFUND AGREEMENTS UNIT,BUDGET ANALYST (OMB),6088,1,62480,70291
472659,DEPARTMENT OF CORRECTION,Internal,1,Procurement Analyst (IT),COMMUNITY COORDINATOR,56058,0,54100,62215
465072,DEPT OF YOUTH & COMM DEV SRVS,External,1,Program Manager,COMMUNITY COORDINATOR,56058,0,54100,69222
487850,DEPARTMENT OF FINANCE,Internal,1,Exemptions Data Analyst,CITY RESEARCH SCIENTIST,21744,2,75504,86830
460759,DEPT OF ENVIRONMENT PROTECTION,Internal,1,EHS/CRM Information Systems Manager,IT SERVICE MANAGEMENT SPECIALI,95713,0,75000,130000
460759,DEPT OF ENVIRONMENT PROTECTION,Internal,1,EHS/CRM Information Systems Manager,IT SERVICE MANAGEMENT SPECIALI,95713,0,75000,130000
451985,NYC HOUSING AUTHORITY,Internal,1,Senior Compliance Manager,ADMINISTRATIVE QUALITY ASSURAN,10080,M3,120000,135000
401375,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Deputy Director, Programs and Operations,  Bureau of Children, Youth and Families",ASSOCIATE CONTRACT SPECIALIST,40562,0,58440,88062
468665,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  CUNY Expense & Revenue,BUDGET ANALYST (OMB),6088,1,46856,62480
471358,DEPT OF YOUTH & COMM DEV SRVS,External,1,Program Manager,ASSOCIATE CONTRACT SPECIALIST,40562,0,60193,90704
447637,OFFICE OF THE COMPTROLLER,External,1,Senior Financial Reporting Investment Analyst,ADMINISTRATIVE ACCOUNTANT (NON,1000B,0,80000,95000
486633,DEPARTMENT OF CITY PLANNING,Internal,1,ASSOCIATE ANALYST,CITY PLANNER,22122,2,70000,80000
463846,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Bureau Energy Manager,ADMINISTRATIVE PROJECT MANAGER,83008,M2,95000,108000
460472,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,"Executive Director, Portfolio Planning and Management",ADMINISTRATIVE SPACE ANALYST,10037,M5,145000,161136
470734,DEPARTMENT OF CORRECTION,Internal,1,Executive Director of Intergovernmental & Policy,EXECUTIVE AGENCY COUNSEL,95005,M3,110000,130000
482506,HOUSING PRESERVATION & DVLPMNT,Internal,1,.Net Programmer/Analyst (Technical Lead),COMPUTER SPECIALIST (SOFTWARE),13632,4,103736,113736
471462,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Supervising Reporting Analyst, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,80000,100000
485853,DEPT OF ENVIRONMENT PROTECTION,Internal,1,WSCP SUPPORT STAFF,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
491681,BOARD OF CORRECTION,External,1,Director of Violence Prevention,DIRECTOR OF CORRECTIONAL STAND,6836,M1,88000,88000
468476,NYC HOUSING AUTHORITY,Internal,1,Director of Public Housing Tenancy Operations,ADMINISTRATIVE HOUSING MANAGER,10018,M4,80931,208826
442498,NYC HOUSING AUTHORITY,External,1,Analysis and Reporting Administrator,ADMINISTRATIVE STAFF ANALYST (,1002D,0,60435,161497
471310,TAXI & LIMOUSINE COMMISSION,Internal,1,Project Manager - IT,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,114000
469141,FINANCIAL INFO SVCS AGENCY,Internal,1,OMB ENTITY MANAGER,COMPUTER SYSTEMS MANAGER,10050,M3,72038,145000
466128,DEPARTMENT OF BUILDINGS,Internal,1,Budget Analyst,STAFF ANALYST,12626,1,50078,57590
459076,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Revenue Analyst,ECONOMIST,40910,1,45428,64800
468134,DEPARTMENT OF CITY PLANNING,Internal,1,EARD DIRECTOR,ADMINISTRATIVE CITY PLANNER,10053,M5,127000,135000
491837,CONSUMER AFFAIRS,External,1,Sr. .Net/CRM Developer,COMPUTER SPECIALIST (SOFTWARE),13632,3,92194,118000
486585,CONSUMER AFFAIRS,External,1,Customer Service Representative,CLERICAL ASSOCIATE,10251,2,32850,37777
478737,HUMAN RIGHTS COMMISSION,External,1,Mediation Coordinator,COMMUNITY COORDINATOR,56058,0,54100,62215
469205,DEPT OF INFO TECH & TELECOMM,Internal,1,Network Optical Support Lead,TELECOMMUNICATIONS MANAGER (NO,8298A,0,58700,120000
490236,CONSUMER AFFAIRS,External,1,Procurement Analyst,ADMINISTRATIVE CONTRACT SPECIA,1009A,0,58700,75000
486405,DEPT OF CITYWIDE ADMIN SVCS,External,1,Human Resources Generalist,STAFF ANALYST,12626,1,53797,61866
472791,NYC HOUSING AUTHORITY,External,1,Economist,ECONOMIST,40910,2,56013,84862
473992,DEPARTMENT OF SANITATION,Internal,1,COMMUNITY ASSOCIATE,COMMUNITY ASSOCIATE,56057,0,38333,63794
491498,BOARD OF CORRECTION,External,1,Deputy Executive Director of Oversight and Evaluation,DEPUTY EXECUTIVE DIRECTOR (BOA,6835,M4,140000,150000
471465,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Production Support Manager, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,100000,120000
485199,CONSUMER AFFAIRS,External,1,Help Desk Technician,COMPUTER ASSOC (OPERATIONS),13621,2,61470,70691
465877,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Associate Energy Project Manager - Expense,CITY RESEARCH SCIENTIST,21744,1,64140,70554
468984,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Advisor, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COORDINATOR,5277,0,55000,65000
469950,DEPT OF ENVIRONMENT PROTECTION,External,1,Construction Scheduler II,ADM CONSTRUCTION PRJ MGR-NM,8299A,0,53702,146121
461630,NYC HOUSING AUTHORITY,Internal,1,Performance Management Manager,CITY RESEARCH SCIENTIST,21744,3,84468,111003
479559,DEPARTMENT OF TRANSPORTATION,Internal,1,Director of Design Quality,CIVIL ENGINEER,20215,3,90114,103631
487619,DEPARTMENT OF FINANCE,Internal,1,Tax Map Specialist,CITY PLANNING TECHNICIAN,22121,0,38930,44769
466213,DEPARTMENT OF SANITATION,External,1,DevOps Engineer,COMPUTER SPECIALIST (OPERATION,13622,0,76627,119610
455402,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Food Safety Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,70554
433650,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Project Manager, Bureau of Tuberculosis Control",SENIOR IT ARCHITECT,95711,0,103000,111240
486633,DEPARTMENT OF CITY PLANNING,External,1,ASSOCIATE ANALYST,CITY PLANNER,22122,2,70000,80000
474752,OFFICE OF EMERGENCY MANAGEMENT,Internal,1,"DISABILITY ACCESS & FUNCTIONAL NEEDS, HUMAN SERVICES SPECIALIST",EMERGENCY PREPAREDNESS SPECIAL,6766,1,57500,65000
460759,DEPT OF ENVIRONMENT PROTECTION,External,1,EHS/CRM Information Systems Manager,IT SERVICE MANAGEMENT SPECIALI,95713,0,75000,130000
464786,NYC HOUSING AUTHORITY,Internal,1,"ZONE COORDINATOR, COMMUNICATIONS & CITYWIDE PARTNERSHIPS",COMMUNITY COORDINATOR,56058,0,54100,83981
467794,DEPARTMENT OF BUSINESS SERV.,External,3,SMALL BUSINESS ADVOCATE,BUSINESS PROMOTION COORDINATOR,60860,1,42324,72774
485415,DEPARTMENT FOR THE AGING,External,1,College Aide,COLLEGE AIDE (ALL CITY DEPTS),10209,1,16,16
484261,HUMAN RIGHTS COMMISSION,External,1,Human Rights Specialist (SOI Unit),HUMAN RIGHTS SPECIALIST (COMM,55018,0,49371,56777
469618,NYC EMPLOYEES RETIREMENT SYS,External,1,CERTIFIED IT DEVELOPER (APPLICATIONS),CERT IT DEVELOPER (APP),13643,3,92194,106023
468823,DEPARTMENT FOR THE AGING,Internal,1,Silver Stars HIICAP Budget Analyst,ASSOCIATE STAFF ANALYST,12627,0,40,40
486588,CONSUMER AFFAIRS,Internal,1,Customer Service Representative,CLERICAL ASSOCIATE,10251,2,32850,37777
464590,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Green Infrastructure Program analyst,CITY RESEARCH SCIENTIST,21744,1,64140,77609
467602,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Lead Estimator,ADMINISTRATIVE CONSTRUCTION PR,82991,M2,64922,173486
466449,DEPARTMENT OF SANITATION,External,1,.Net Developer,COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,136951
464190,NYC HOUSING AUTHORITY,External,1,Intake Coordinator,PRINCIPAL ADMINISTRATIVE ASSOC,10124,2,53057,77124
466702,DEPT OF ENVIRONMENT PROTECTION,External,1,Executive Director,ADMINISTRATIVE ENGINEER,10015,M4,80931,208826
483183,CONSUMER AFFAIRS,External,1,Human Capital Associate,LABOR RELATIONS ANALYST,13368,1,58127,62684
482044,NYC HOUSING AUTHORITY,External,1,"Economist I for LHD - Adjustments, Review & Reconciliations",ECONOMIST,40910,1,45428,68741
467718,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Cyber Security Analyst,CYBER SECURITY ANALYST,13633,2,78795,113300
491601,FINANCIAL INFO SVCS AGENCY,Internal,1,UNIX SYSTEM ADMINISTRATOR,SENIOR IT ARCHITECT,95711,0,100000,150000
248047,LAW DEPARTMENT,External,1,Computer Associate,COMPUTER ASSOC (SOFTWARE),13631,1,60189,83440
366589,ADMIN FOR CHILDREN'S SVCS,Internal,1,Agency Implementation and Support Program Evaluator,PROGRAM EVALUATOR (ACS),52416,0,61850,76745
468464,CULTURAL AFFAIRS,Internal,1,HR Associate,STAFF ANALYST,12626,1,50078,57590
455903,DEPARTMENT OF CORRECTION,External,1,Director of Legislative Affairs,AGENCY ATTORNEY,30087,4,83158,95632
390540,LAW DEPARTMENT,Internal,1,Deputy Chief of Facilities - Services,ASSOCIATE STAFF ANALYST,12627,0,65731,75591
455096,DEPARTMENT OF TRANSPORTATION,Internal,1,IT Service Management Specialist 14-143,IT SERVICE MANAGEMENT SPECIALI,6799,0,75000,135000
472962,DEPT OF ENVIRONMENT PROTECTION,Internal,1,BIM DESIGNER,COMPUTER SPECIALIST (OPERATION,13622,0,76627,119610
478739,HUMAN RIGHTS COMMISSION,External,1,Mediation Program Attorney,AGENCY ATTORNEY INTERNE,30086,0,62397,71757
485007,POLICE DEPARTMENT,Internal,5,Civilian Investigator,INVESTIGATOR,31105,0,41483,66236
471511,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Assistant Director, Procurement Operations",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,75000,95000
471121,DEPT OF YOUTH & COMM DEV SRVS,External,1,Computer Associate (Technical Support),COMPUTER ASSOC (SOFTWARE),13631,1,66597,76587
474681,LAW DEPARTMENT,Internal,1,Assistant Director of Application Services,CERT IT DEVELOPER (APP),13643,4,98901,136951
474681,LAW DEPARTMENT,Internal,1,Assistant Director of Application Services,CERT IT DEVELOPER (APP),13643,4,98901,136951
489891,NYC HOUSING AUTHORITY,External,1,Director of Compliance,ADMINISTRATIVE INVESTIGATOR,10020,M4,80931,208826
467925,DEPARTMENT OF CORRECTION,External,1,"Assistant Commissioner, Strategic Initiatives",ASSISTANT COMMISSIONER (DOC),95041,M4,130000,150000
490992,TEACHERS RETIREMENT SYSTEM,Internal,2,Computer Programmer Analyst College Aide,COLLEGE AIDE - ASSIGNMENT LEVE,1020B,2,16.02,16.5
468823,DEPARTMENT FOR THE AGING,External,1,Silver Stars HIICAP Budget Analyst,ASSOCIATE STAFF ANALYST,12627,0,40,40
468444,DEPT OF ENVIRONMENT PROTECTION,External,3,Cyber Security Analyst,CYBER SECURITY ANALYST,13633,2,78795,113300
482145,DEPARTMENT OF CITY PLANNING,External,1,BUSINESS IMPROVEMENT ANALYST,CITY PLANNER,22122,2,65208,74989
